Date,Tmax,Tmin
19801115:0800,16.9,12.7
19801116:0800,19.6,9.8
19801117:0800,14.5,5.8
19801118:0800,14.9,7.1
19801119:0800,17.5,12.4
19801120:0800,19.4,13.6
19801121:0800,15.7,9.6
19801122:0800,18,11
19801123:0800,17,10.9
19801124:0800,17,10.3
19801125:0800,15.6,8.6
19801126:0800,15.7,6.4
19801127:0800,12.6,5.7
19801128:0800,16.8,12
19801129:0800,17.7,7.8
19801130:0800,16.9,10.7
19801201:0800,14.6,10.3
19801202:0800,12,5.2
19801203:0800,19.2,9.2
19801204:0800,16.7,10.5
19801205:0800,15.8,11.9
19801206:0800,14.7,9.8
19801207:0800,13.9,5.9
19801208:0800,17.2,11.5
19801209:0800,15.4,8.6
19801210:0800,13.2,9.4
19801211:0800,15.7,8.5
19801212:0800,12.9,4.8
19801213:0800,14.7,11.1
19801214:0800,21.3,11.7
19801215:0800,19.9,13.2
19801216:0800,16.1,12.6
19801217:0800,18.8,13.7
19801218:0800,17.9,14.9
19801219:0800,19.8,15.8
19801220:0800,18.2,13.2
19801221:0800,19.9,12
19801222:0800,19.2,11.7
19801223:0800,16.6,10.4
19801224:0800,13.2,10.6
19801225:0800,18.4,12.2
19801226:0800,23.2,14.7
19801227:0800,21.9,14.4
19801228:0800,20.9,12.8
19801229:0800,15.7,11.5
19801230:0800,15.9,9.1
19801231:0800,19.8,14.6
19810101:0800,19.3,14
19810102:0800,21.8,15
19810103:0800,19.5,15.1
19810104:0800,22.7,14.4
19810105:0800,22.4,14.8
19810106:0800,18.5,11.8
19810107:0800,21.1,13.7
19810108:0800,18.7,9.4
19810109:0800,15.2,7.9
19810110:0800,20.7,11.3
19810111:0800,25.4,15
19810112:0800,22.1,16.3
19810113:0800,22.8,12.8
19810114:0800,15.6,12.6
19810115:0800,22.8,14.3
19810116:0800,19.5,13
19810117:0800,24.5,14.4
19810118:0800,18.4,12.8
19810119:0800,20.7,12.5
19810120:0800,27.5,18
19810121:0800,26.4,16
19810122:0800,19.7,11.4
19810123:0800,25.8,15.8
19810124:0800,22.4,16.8
19810125:0800,22,14.5
19810126:0800,24.2,15.9
19810127:0800,24.8,14.9
19810128:0800,20.2,15.8
19810129:0800,19.4,16.4
19810130:0800,20.4,16.8
19810131:0800,19.6,12.8
19810201:0800,20.3,13.1
19810202:0800,20.6,13.2
19810203:0800,16.5,11.7
19810204:0800,20.3,12.9
19810205:0800,20.6,14.9
19810206:0800,22.4,16.4
19810207:0800,21.8,12
19810208:0800,17.2,11
19810209:0800,22.6,15.2
19810210:0800,24.1,17.2
19810211:0800,21.5,17.5
19810212:0800,24.3,17.4
19810213:0800,20,13.8
19810214:0800,21.5,14
19810215:0800,21.9,14.6
19810216:0800,21.2,16.3
19810217:0800,20.2,13.6
19810218:0800,22.2,12.2
19810219:0800,18.7,13.1
19810220:0800,19.5,13
19810221:0800,20.3,11.8
19810222:0800,21.7,12
19810223:0800,19.6,12.8
19810224:0800,21.8,14.6
19810225:0800,18.2,13.4
19810226:0800,24.4,12
19810227:0800,24.2,14
19810228:0800,24.4,14.6
19810301:0900,22.2,14.8
19810302:0900,25.5,15.7
19810303:0900,16.9,12.2
19810304:0900,15.4,12
19810305:0900,18.2,11
19810306:0900,24.8,15.9
19810307:0900,23.2,16.9
19810308:0900,21.4,16.9
19810309:0900,26.6,14.5
19810310:0900,25.9,16.4
19810311:0900,21.7,15.5
19810312:0900,20.4,16
19810313:0900,21.6,14.7
19810314:0900,22.1,12.6
19810315:0900,22.3,12.6
19810316:0900,22,16.4
19810317:0900,20,14.8
19810318:0900,22.5,16
19810319:0900,21.6,11.3
19810320:0900,16.3,11.2
19810321:0900,20.9,14
19810322:0900,24.5,15.3
19810323:0900,20.8,13.9
19810324:0900,24.7,14.7
19810325:0900,22.7,14.4
19810326:0900,19,14.7
19810327:0900,21,14.7
19810328:0900,20.2,12
19810329:0900,15.2,9.4
19810330:0900,13.3,5.5
19810331:0900,18.1,9.2
19810401:0900,21.2,11.3
19810402:0900,21.1,11.5
19810403:0900,20,10.5
19810404:0900,22.8,12.5
19810405:0900,16.7,11.2
19810406:0900,17.4,12.8
19810407:0900,19.8,13
19810408:0900,19.4,10.7
19810409:0900,21,13.8
19810410:0900,22.2,15.4
19810411:0900,19.8,15.3
19810412:0900,20.6,10.9
19810413:0900,13,10.9
19810414:0900,15.9,12.6
19810415:0900,20.8,15.6
19810416:0900,17.5,15
19810417:0900,19.1,14.9
19810418:0900,19,11.8
19810419:0900,18.9,8.9
19810420:0900,19.2,12.5
19810421:0900,17.7,14.6
19810422:0900,17.9,9.1
19810423:0900,18.5,12
19810424:0900,17.6,14
19810425:0900,16.3,7
19810426:0900,17.3,11
19810427:0900,17.1,11.5
19810428:0900,16.9,10.3
19810429:0900,16.4,13
19810430:0900,18,11
19810501:0900,13.2,6.5
19810502:0900,16.3,7.6
19810503:0900,15,7.4
19810504:0900,17.1,9.6
19810505:0900,17,11
19810506:0900,13.2,8.6
19810507:0900,15.3,7.1
19810508:0900,18.1,10
19810509:0900,20,14.5
19810510:0900,22,14.6
19810511:0900,18.5,14.1
19810512:0900,17,10.9
19810513:0900,15.4,6.5
19810514:0900,10.8,5.1
19810515:0900,13.6,7.5
19810516:0900,10.3,7.2
19810517:0900,12.6,5
19810518:0900,14.2,8.3
19810519:0900,17.3,9.8
19810520:0900,10.5,8
19810521:0900,11.8,8.5
19810522:0900,9.7,7.7
19810523:0900,11.1,7.7
19810524:0900,10,7
19810525:0900,10.2,7.4
19810526:0900,11.1,5.5
19810527:0900,13.9,6.1
19810528:0900,15.2,4.6
19810529:0900,12.5,4.9
19810530:0900,13,5.7
19810531:0900,13.2,8.1
19810601:0900,13.5,10.2
19810602:0900,16,11.7
19810603:0900,16.1,13.5
19810604:0900,15.6,13
19810605:0900,14.8,7.5
19810606:0900,8.2,4.1
19810607:0900,10.1,6.3
19810608:0900,9.9,7.1
19810609:0900,8.4,6.4
19810610:0900,8.2,6.6
19810611:0900,8.6,6.7
19810612:0900,9.9,7.1
19810613:0900,12.6,8.3
19810614:0900,13.2,11.1
19810615:0900,15,11.4
19810616:0900,17.4,10.5
19810617:0900,13.3,10.6
19810618:0900,15.5,4.1
19810619:0900,14,7.4
19810620:0900,12.3,5.8
19810621:0900,11.7,5
19810622:0900,10.5,6.4
19810623:0900,8.7,6.7
19810624:0900,8.1,6.3
19810625:0900,9.4,3.9
19810626:0900,11,4.1
19810627:0900,12.5,8.3
19810628:0900,14.2,12
19810629:0900,13.4,8.6
19810630:0900,15.2,7.6
19810701:0900,14.6,5.7
19810702:0900,13.9,7
19810703:0900,12.7,9.2
19810704:0900,11.9,8.7
19810705:0900,12.2,6.7
19810706:0900,12,6.9
19810707:0900,13.2,8.4
19810708:0900,12.6,8.6
19810709:0900,12.6,6.6
19810710:0900,11,4.9
19810711:0900,9,6.5
19810712:0900,9,6.5
19810713:0900,7.7,6
19810714:0900,8.5,5.1
19810715:0900,8.2,5.6
19810716:0900,8.7,4.8
19810717:0900,9,4.6
19810718:0900,11.9,6.9
19810719:0900,9.4,5.4
19810720:0900,9.4,4.3
19810721:0900,8.4,4.1
19810722:0900,10.1,4
19810723:0900,12.3,4.2
19810724:0900,11,6
19810725:0900,13.5,10.5
19810726:0900,13.3,9.5
19810727:0900,14.6,5.9
19810728:0900,13.2,7.1
19810729:0900,13.7,4.6
19810730:0900,14.2,6.6
19810731:0900,13.9,8.6
19810801:0900,12,8.6
19810802:0900,10.9,6.4
19810803:0900,9.4,4.5
19810804:0900,6.6,4.2
19810805:0900,7.1,3.9
19810806:0900,9.3,4.3
19810807:0900,9.5,6.3
19810808:0900,11,8.1
19810809:0900,9.3,5.3
19810810:0900,8.7,4.4
19810811:0900,12.9,8
19810812:0900,8.8,5.2
19810813:0900,8.2,3
19810814:0900,12.4,1.9
19810815:0900,12.6,4.2
19810816:0900,11.6,6.6
19810817:0900,12.8,4
19810818:0900,12,6.2
19810819:0900,11.6,9
19810820:0900,12.9,7.6
19810821:0900,11.1,7.6
19810822:0900,11.9,5.4
19810823:0900,10.9,7
19810824:0900,10.7,8
19810825:0900,12.5,8.2
19810826:0900,10.4,6.9
19810827:0900,9.3,6.5
19810828:0900,8.3,4
19810829:0900,7.6,4.1
19810830:0900,8.5,2
19810831:0900,9.8,5.2
19810901:0900,9,6.1
19810902:0900,9.8,6.7
19810903:0900,10.4,6.2
19810904:0900,14,6.7
19810905:0900,13.1,8.6
19810906:0900,13,1.3
19810907:0900,12.1,5.3
19810908:0900,15.2,8
19810909:0900,15.6,5.4
19810910:0900,14.3,6.6
19810911:0900,14.7,5.6
19810912:0900,15.8,8.9
19810913:0900,14.4,10
19810914:0900,16.7,9.4
19810915:0900,17,4.4
19810916:0900,13.2,7.4
19810917:0900,14.3,6
19810918:0900,10.6,5
19810919:0900,13.2,9.2
19810920:0900,13.9,11
19810921:0900,13.7,5.4
19810922:0900,12.5,4.3
19810923:0900,14.7,5.1
19810924:0900,13.6,8.9
19810925:0900,13.2,9.9
19810926:0900,15.3,9.4
19810927:0900,13.9,8.1
19810928:0900,14.5,9
19810929:0900,10,5.3
19810930:0900,13.5,6.6
19811001:0900,17.7,7.7
19811002:0900,15.5,10.6
19811003:0900,15.9,11.1
19811004:0900,14.8,12.1
19811005:0900,14.5,12.1
19811006:0900,14,8.8
19811007:0900,11.2,5.9
19811008:0900,15.7,10.2
19811009:0900,14.7,9
19811010:0900,13.1,5.4
19811011:0900,14.2,9.5
19811012:0900,13,5.1
19811013:0900,16.2,7.2
19811014:0900,16.2,8
19811015:0900,14.3,10.4
19811016:0900,16.3,10.2
19811017:0900,13.5,8
19811018:0900,10.2,5.6
19811019:0900,10.7,6.3
19811020:0900,12.7,5.6
19811021:0900,14.9,9.7
19811022:0900,15.8,11
19811023:0900,15,12.9
19811024:0900,13.9,9.2
19811025:0800,9.8,6.8
19811026:0800,11,5.4
19811027:0800,18.2,6.5
19811028:0800,10.6,6.9
19811029:0800,11.8,4.2
19811030:0800,13.7,6.5
19811031:0800,16,10.7
19811101:0800,15.7,11.6
19811102:0800,15.7,7.1
19811103:0800,16.3,8.7
19811104:0800,18,10.4
19811105:0800,13.7,11.3
19811106:0800,15,11.3
19811107:0800,14.5,11.9
19811108:0800,14.3,8.1
19811109:0800,9.8,8.3
19811110:0800,12.1,8.3
19811111:0800,12.7,6.2
19811112:0800,17.4,10.8
19811113:0800,14.1,11.7
19811114:0800,18.4,12.9
19811115:0800,18.8,14
19811116:0800,20.5,15.3
19811117:0800,18.2,13.1
19811118:0800,15.7,9.4
19811119:0800,14.8,7.2
19811120:0800,17.9,11.8
19811121:0800,13.7,7.8
19811122:0800,18.1,11
19811123:0800,18.6,12.2
19811124:0800,18.8,5.9
19811125:0800,18.4,7.6
19811126:0800,18.7,10.6
19811127:0800,16.3,12.1
19811128:0800,18.1,12
19811129:0800,18.5,12.5
19811130:0800,18.6,14.3
19811201:0800,22.1,15.1
19811202:0800,20.2,14
19811203:0800,18.4,12.7
19811204:0800,19,11.9
19811205:0800,18.5,13.3
19811206:0800,20.5,14
19811207:0800,18.3,14.3
19811208:0800,17.5,12.9
19811209:0800,18.7,12.2
19811210:0800,17.4,11.8
19811211:0800,18.5,7.8
19811212:0800,18.5,12.9
19811213:0800,16.8,13.4
19811214:0800,16.8,13.6
19811215:0800,17.3,15.7
19811216:0800,18.7,12.1
19811217:0800,20.9,14.5
19811218:0800,20.2,13.3
19811219:0800,16.8,9.5
19811220:0800,22.6,15
19811221:0800,17.3,15.6
19811222:0800,17.7,12.5
19811223:0800,15.5,12.9
19811224:0800,18,13.6
19811225:0800,20.4,13.5
19811226:0800,20.4,13.3
19811227:0800,21.1,14.3
19811228:0800,21.7,14.5
19811229:0800,22.3,12.8
19811230:0800,23.2,16.4
19811231:0800,21.2,17.6
19820101:0800,21.2,12.6
19820102:0800,21.7,13.7
19820103:0800,20.9,15.1
19820104:0800,21.4,15.4
19820105:0800,20.4,15
19820106:0800,20,13.5
19820107:0800,19.2,11.5
19820108:0800,17.9,12.3
19820109:0800,16.7,10.9
19820110:0800,18.7,11.9
19820111:0800,20.3,13
19820112:0800,24.1,14.9
19820113:0800,23.6,16
19820114:0800,20.5,15.5
19820115:0800,21.7,13.5
19820116:0800,23.1,15
19820117:0800,19.9,13.8
19820118:0800,24.2,15.9
19820119:0800,19.2,15.6
19820120:0800,21.7,9.5
19820121:0800,16.5,9
19820122:0800,19.5,14.9
19820123:0800,19.8,15.6
19820124:0800,21.8,12.4
19820125:0800,20.4,11
19820126:0800,19.1,12.7
19820127:0800,18.5,13.9
19820128:0800,21.4,11.5
19820129:0800,23.2,9.5
19820130:0800,22.6,14.4
19820131:0800,22.7,15.7
19820201:0800,21.9,16.5
19820202:0800,22.5,16.3
19820203:0800,24.9,13.4
19820204:0800,19.6,11.1
19820205:0800,19.6,11.5
19820206:0800,19.8,10.8
19820207:0800,15.8,8
19820208:0800,21.9,13
19820209:0800,25.6,14.5
19820210:0800,30.1,16.5
19820211:0800,21.6,13.3
19820212:0800,21.6,11.3
19820213:0800,22.4,11.6
19820214:0800,16.7,9.9
19820215:0800,22.8,14.8
19820216:0800,22.1,12.9
19820217:0800,25.9,15
19820218:0800,24.6,17.5
19820219:0800,21.8,17.2
19820220:0800,21,15
19820221:0800,18.7,10
19820222:0800,19.7,11.5
19820223:0800,24.5,15.6
19820224:0800,22,15.6
19820225:0800,23.1,18.4
19820226:0800,21.8,18.6
19820227:0800,22.4,17.6
19820228:0800,22.3,17.1
19820301:0800,20.6,13.7
19820302:0800,20.5,15.8
19820303:0800,20.8,12.9
19820304:0800,15.1,9.5
19820305:0800,17.9,11.9
19820306:0800,20,11.3
19820307:0900,21.4,13.8
19820308:0900,22.7,13.6
19820309:0900,21.8,16.4
19820310:0900,21.5,16.6
19820311:0900,21.5,16.7
19820312:0900,21.2,17.1
19820313:0900,21.1,15.5
19820314:0900,19.2,9.8
19820315:0900,13,9.2
19820316:0900,14.4,7.7
19820317:0900,17.2,7
19820318:0900,18.9,9.9
19820319:0900,18.7,12.5
19820320:0900,17.6,13
19820321:0900,17.5,9.5
19820322:0900,20.4,9.4
19820323:0900,21.2,13
19820324:0900,15.7,9.2
19820325:0900,17.6,12.9
19820326:0900,20.6,12.7
19820327:0900,18.6,10.7
19820328:0900,21.5,12.3
19820329:0900,21.4,14.5
19820330:0900,20,15.4
19820331:0900,18,14.5
19820401:0900,17.1,13.9
19820402:0900,15.4,13.3
19820403:0900,13.9,8.9
19820404:0900,18.1,13.6
19820405:0900,15.4,9.2
19820406:0900,16.8,8.9
19820407:0900,18.6,10.4
19820408:0900,19.9,13.1
19820409:0900,18.6,8.2
19820410:0900,11.6,7.6
19820411:0900,12.3,8.4
19820412:0900,13,7.7
19820413:0900,13.6,8.4
19820414:0900,12.7,8.8
19820415:0900,14.8,10.6
19820416:0900,13.4,9.2
19820417:0900,12.4,5.6
19820418:0900,16.2,8.1
19820419:0900,16.9,9.7
19820420:0900,15.1,10.4
19820421:0900,13.9,9.6
19820422:0900,13.5,9.4
19820423:0900,13.9,9.8
19820424:0900,14.3,8.3
19820425:0900,13.4,9.4
19820426:0900,14.5,8.5
19820427:0900,13.9,8.6
19820428:0900,16,6
19820429:0900,17.8,9
19820430:0900,16.5,12.3
19820501:0900,14.2,11.8
19820502:0900,13,7.1
19820503:0900,10.1,7
19820504:0900,12.8,5.5
19820505:0900,12.1,4
19820506:0900,14.5,6.4
19820507:0900,15,9.1
19820508:0900,15.7,11.8
19820509:0900,16.3,11
19820510:0900,15.3,12.3
19820511:0900,15.6,12.1
19820512:0900,15.6,12.6
19820513:0900,15.7,11.5
19820514:0900,14.5,11
19820515:0900,13.8,9.2
19820516:0900,11.6,6.5
19820517:0900,13.7,6.4
19820518:0900,17.2,5.6
19820519:0900,13.8,10.3
19820520:0900,15.7,13
19820521:0900,15.3,10.7
19820522:0900,14.4,11
19820523:0900,15.3,8.7
19820524:0900,12.2,7.5
19820525:0900,13.2,9.3
19820526:0900,15.6,6.7
19820527:0900,11.8,5.3
19820528:0900,17.4,8.9
19820529:0900,11.2,6
19820530:0900,14.7,8
19820531:0900,14.6,9.7
19820601:0900,13.8,11.2
19820602:0900,15.1,11.6
19820603:0900,14,11.6
19820604:0900,15.6,13
19820605:0900,14.2,5.2
19820606:0900,6.1,5.4
19820607:0900,8.4,3.2
19820608:0900,9.7,4.9
19820609:0900,9.7,2.9
19820610:0900,9.4,4
19820611:0900,9.4,5.3
19820612:0900,11.3,7.2
19820613:0900,9.9,6.8
19820614:0900,9.2,6.2
19820615:0900,8.9,6.2
19820616:0900,8.7,6.3
19820617:0900,8.2,6.1
19820618:0900,9.7,6.3
19820619:0900,9.4,4.6
19820620:0900,9.4,6.2
19820621:0900,9.5,5
19820622:0900,13,6.1
19820623:0900,13.1,9.5
19820624:0900,12.4,8
19820625:0900,10,6.8
19820626:0900,9.9,7.6
19820627:0900,9.3,3.9
19820628:0900,10.6,4.1
19820629:0900,11.8,3
19820630:0900,10.7,2.4
19820701:0900,12.6,4.3
19820702:0900,12.5,6
19820703:0900,11.9,6.5
19820704:0900,11.5,7
19820705:0900,9.3,6
19820706:0900,8.7,2.4
19820707:0900,8.4,2
19820708:0900,10.6,2.1
19820709:0900,9.2,4.7
19820710:0900,7.8,1.5
19820711:0900,10.1,2.5
19820712:0900,11.1,4.9
19820713:0900,11.7,5.6
19820714:0900,11.8,8.5
19820715:0900,10.7,3
19820716:0900,10.1,3.9
19820717:0900,13.6,7
19820718:0900,13.1,9.9
19820719:0900,12.9,10.2
19820720:0900,13.4,6.7
19820721:0900,7.5,5.3
19820722:0900,7,3.5
19820723:0900,8.2,4.8
19820724:0900,9.6,2.6
19820725:0900,10.8,3.7
19820726:0900,11.3,7.3
19820727:0900,11.8,5.5
19820728:0900,13.8,4.6
19820729:0900,12.5,5.1
19820730:0900,13.1,6.9
19820731:0900,12.7,10.1
19820801:0900,13.4,9.8
19820802:0900,13,8.2
19820803:0900,13.3,5.6
19820804:0900,10.3,5.5
19820805:0900,14.8,8
19820806:0900,13.2,7
19820807:0900,13.9,7.4
19820808:0900,10.7,6.9
19820809:0900,15.6,6.7
19820810:0900,13.1,9.2
19820811:0900,14.2,9.4
19820812:0900,10.7,3.8
19820813:0900,14,6.9
19820814:0900,12.4,8.4
19820815:0900,14.1,6
19820816:0900,9,2.6
19820817:0900,9.1,1.3
19820818:0900,10.2,4.7
19820819:0900,7.7,2
19820820:0900,12,5.6
19820821:0900,16.1,3.9
19820822:0900,12.7,8.8
19820823:0900,15.1,7.9
19820824:0900,13.1,6.9
19820825:0900,13.7,9.5
19820826:0900,13.8,5.6
19820827:0900,10.7,4.7
19820828:0900,14,5.7
19820829:0900,12.4,5.9
19820830:0900,9.9,1.9
19820831:0900,12.5,8.1
19820901:0900,11.1,7.4
19820902:0900,9.6,5.9
19820903:0900,9.9,3.3
19820904:0900,13.1,7.9
19820905:0900,11.8,7.4
19820906:0900,13.2,6.3
19820907:0900,12.6,7.9
19820908:0900,13.5,9.7
19820909:0900,13.7,9.3
19820910:0900,14.4,8
19820911:0900,13,9.9
19820912:0900,14.3,9.6
19820913:0900,11.2,7.4
19820914:0900,11,5.3
19820915:0900,11.2,5.6
19820916:0900,10,4.8
19820917:0900,10.9,2.5
19820918:0900,13.2,5.2
19820919:0900,13.4,9.2
19820920:0900,13,9.5
19820921:0900,13.2,8.4
19820922:0900,11.9,4.4
19820923:0900,16.7,7.5
19820924:0900,13.6,10.2
19820925:0900,14.9,11.4
19820926:0900,15,10.3
19820927:0900,13.1,9.7
19820928:0900,12.6,5
19820929:0900,10.6,4.7
19820930:0900,13.2,5.5
19821001:0900,13,7.8
19821002:0900,12.8,9.5
19821003:0900,12.3,4.7
19821004:0900,11,5.7
19821005:0900,11.6,4.4
19821006:0900,13.1,4.4
19821007:0900,11.7,6
19821008:0900,13.6,7.6
19821009:0900,14.4,9.4
19821010:0900,13.9,10.1
19821011:0900,16.3,10.2
19821012:0900,17.6,6.7
19821013:0900,17,10.4
19821014:0900,17.4,11
19821015:0900,18.4,11.6
19821016:0900,16.2,9.2
19821017:0900,15.5,3
19821018:0900,13.4,5.9
19821019:0900,9.6,5.1
19821020:0900,10.9,5.7
19821021:0900,11.8,4
19821022:0900,15.2,9.8
19821023:0900,16.3,11
19821024:0900,14.9,6.9
19821025:0900,12.7,6.1
19821026:0900,13.9,7
19821027:0900,11.3,6.3
19821028:0900,12.3,8.2
19821029:0900,16,10.7
19821030:0900,14.5,10.5
19821031:0800,17.2,10.7
19821101:0800,13.7,11.3
19821102:0800,14.6,12.4
19821103:0800,17.2,9.9
19821104:0800,18,11.5
19821105:0800,15.6,10.7
19821106:0800,16.7,12.4
19821107:0800,15,12.8
19821108:0800,16.4,11.8
19821109:0800,14.8,12.2
19821110:0800,17.2,13
19821111:0800,14.9,13.6
19821112:0800,16.8,8.4
19821113:0800,13.9,6.9
19821114:0800,12.9,7.1
19821115:0800,18,9.1
19821116:0800,18.6,11
19821117:0800,14.9,12.3
19821118:0800,17.5,13.7
19821119:0800,18.2,13.3
19821120:0800,17.6,10.6
19821121:0800,17.1,11.9
19821122:0800,19.1,6
19821123:0800,16.3,10.2
19821124:0800,17.1,13.2
19821125:0800,19.2,11.9
19821126:0800,16.3,13.8
19821127:0800,14.9,12.5
19821128:0800,17.8,13
19821129:0800,14.6,7.9
19821130:0800,11.7,6.8
19821201:0800,11.3,6.5
19821202:0800,12.9,6.1
19821203:0800,15.2,9.2
19821204:0800,10.6,5.6
19821205:0800,17,8.7
19821206:0800,16.5,11.1
19821207:0800,16.9,12
19821208:0800,18.6,9.4
19821209:0800,19.4,8.8
19821210:0800,18.7,12.7
19821211:0800,16.6,13.6
19821212:0800,17,8.5
19821213:0800,15.3,7.6
19821214:0800,12.9,7.4
19821215:0800,16.9,12.3
19821216:0800,18.2,12.6
19821217:0800,17.9,13.3
19821218:0800,17.9,13.8
19821219:0800,17,14.8
19821220:0800,16.6,13.7
19821221:0800,18.2,12
19821222:0800,19.4,12.8
19821223:0800,19.3,10.7
19821224:0800,20.8,12.2
19821225:0800,18.6,14.2
19821226:0800,18,12.3
19821227:0800,16.1,10
19821228:0800,16.1,7.3
19821229:0800,17.6,9.8
19821230:0800,17.7,6
19821231:0800,13.6,8.3
19830101:0800,14.2,9.5
19830102:0800,16,9
19830103:0800,20.7,12.8
19830104:0800,18.1,13.9
19830105:0800,17.7,14.4
19830106:0800,20.8,13.4
19830107:0800,20.7,12.3
19830108:0800,18,11.1
19830109:0800,19.6,8.1
19830110:0800,18.9,13.8
19830111:0800,17.1,14.6
19830112:0800,19.2,15.8
19830113:0800,20.8,15.4
19830114:0800,19.9,9.3
19830115:0800,17.7,12.3
19830116:0800,17.9,13.1
19830117:0800,18,12.5
19830118:0800,19.4,12.7
19830119:0800,19.4,13.7
19830120:0800,18.3,9.5
19830121:0800,17.5,11.2
19830122:0800,18.7,13.3
19830123:0800,19.6,9.9
19830124:0800,15.8,9.4
19830125:0800,17.1,12.8
19830126:0800,21.1,11.5
19830127:0800,15.1,10.9
19830128:0800,19.3,12.2
19830129:0800,17.6,13.4
19830130:0800,23.4,13.8
19830131:0800,21.4,11.3
19830201:0800,22.5,10.4
19830202:0800,19.5,10.4
19830203:0800,22.3,14.4
19830204:0800,20.9,14.3
19830205:0800,20.1,13.9
19830206:0800,18.8,7.2
19830207:0800,18.2,11.3
19830208:0800,18.8,13.1
19830209:0800,18.4,8.1
19830210:0800,17.4,10
19830211:0800,18.8,11.8
19830212:0800,16.2,9.4
19830213:0800,16.9,13.7
19830214:0800,17.3,12.7
19830215:0800,16.5,11.5
19830216:0800,20.6,12
19830217:0800,23.5,13
19830218:0800,20.6,14.5
19830219:0800,24.5,14
19830220:0800,18.6,13.9
19830221:0800,23.4,14.1
19830222:0800,17,10.3
19830223:0800,21.3,12.9
19830224:0800,20.3,14.6
19830225:0800,21.1,13.5
19830226:0800,18.8,11.2
19830227:0800,17.3,9.7
19830228:0800,19.7,14.1
19830301:0800,17.4,14.5
19830302:0800,21.7,12.8
19830303:0800,21.2,14
19830304:0800,20.3,7.7
19830305:0800,20,9.5
19830306:0900,20.8,12.5
19830307:0900,17.1,13.7
19830308:0900,21.2,14.4
19830309:0900,22.1,15.1
19830310:0900,22.5,15.7
19830311:0900,18,11.8
19830312:0900,14.2,10.8
19830313:0900,23.8,14
19830314:0900,24.5,16.3
19830315:0900,19.4,12.7
19830316:0900,19,13.3
19830317:0900,17.2,7.5
19830318:0900,15.3,8.2
19830319:0900,17.4,12
19830320:0900,18.1,12.9
19830321:0900,18.5,13.2
19830322:0900,21.7,9.4
19830323:0900,23.1,14.4
19830324:0900,19.4,16.8
19830325:0900,18.2,16.1
19830326:0900,19.6,7.7
19830327:0900,17.6,13.5
19830328:0900,17,14.3
19830329:0900,17.5,13.5
19830330:0900,17.5,8.9
19830331:0900,12,4.6
19830401:0900,15.3,11.7
19830402:0900,15.3,11.6
19830403:0900,15.5,13.8
19830404:0900,18.3,10.4
19830405:0900,14.2,9
19830406:0900,17.1,8
19830407:0900,17.1,13.4
19830408:0900,16.7,11.9
19830409:0900,17.2,9.4
19830410:0900,12.4,7.6
19830411:0900,11.6,8
19830412:0900,16.2,9
19830413:0900,15.4,12.2
19830414:0900,17.4,13.9
19830415:0900,17.6,14.1
19830416:0900,17.2,9.4
19830417:0900,12.8,6.6
19830418:0900,16.7,10.2
19830419:0900,14.9,10.4
19830420:0900,17.5,12.2
19830421:0900,16.7,14.3
19830422:0900,18.2,10
19830423:0900,11.9,10.5
19830424:0900,13.8,9.2
19830425:0900,15.8,11.7
19830426:0900,18.9,12.9
19830427:0900,15.5,13.2
19830428:0900,15.6,8
19830429:0900,9.8,5.2
19830430:0900,12.6,9.3
19830501:0900,15.7,8.6
19830502:0900,14.7,9.1
19830503:0900,14.2,9.1
19830504:0900,17.7,7.2
19830505:0900,15.8,11.9
19830506:0900,16.7,13.6
19830507:0900,16.7,10.7
19830508:0900,15.8,6.1
19830509:0900,15.2,9.1
19830510:0900,15.7,13.1
19830511:0900,16.3,6.4
19830512:0900,13.7,7.6
19830513:0900,9.5,6.4
19830514:0900,10,5
19830515:0900,14.4,7.6
19830516:0900,15.7,10.9
19830517:0900,15.5,12.2
19830518:0900,14.3,6.2
19830519:0900,9.7,4.5
19830520:0900,10.2,5.5
19830521:0900,8.8,6.9
19830522:0900,9,7.2
19830523:0900,9,6.7
19830524:0900,9.1,3.7
19830525:0900,12.2,4.7
