Date,Temperature
19891125:0800,16.2
19891126:0800,16.3
19891127:0800,14.3
19891128:0800,13.1
19891129:0800,11.3
19891130:0800,12.9
19891201:0800,14.1
19891202:0800,15.8
19891203:0800,16.3
19891204:0800,16.4
19891205:0800,15.1
19891206:0800,13.9
19891207:0800,14.5
19891208:0800,13.7
19891209:0800,14.4
19891210:0800,13
19891211:0800,16.2
19891212:0800,16
19891213:0800,16.3
19891214:0800,17.8
19891215:0800,17.8
19891216:0800,16.9
19891217:0800,14
19891218:0800,12.3
19891219:0800,12.7
19891220:0800,13.4
19891221:0800,14
19891222:0800,16.8
19891223:0800,16.5
19891224:0800,13.9
19891225:0800,14.3
19891226:0800,16.1
19891227:0800,16.3
19891228:0800,17.6
19891229:0800,17.4
19891230:0800,15
